<Header file>
"software";"created";"content";"1";
"(aixmParser v2.26.4) ";"2021-06-25T14:09:58.320220";"airspacesCatalog";{"srcAixmFile": "../AIXM4.5_all_FR_OM_2021-06-17.xml", "srcAixmOrigin": "Sia-France", "srcAixmVersion": "4.5", "srcAixmCreated": "2021-05-06T14:48:09.497+02:00", "srcAixmEffective": "2021-06-17T00:00:00.000+02:00"};

<Content>
"zoneType";"groupZone";"vfrZone";"vfrZoneExt";"freeFlightZone";"freeFlightZoneExt";"excludeAirspaceNotCoord";"excludeAirspaceNotFfArea";"geometryType";"excludeAirspaceByFilter";"excludeAirspaceByAlt";"excludeAirspaceByRef";"deltaExt";"potentialFilter4FreeFlightZone";"orgName";"keySrcFile";"GUId";"UId";"id";"srcClass";"srcType";"srcCodeActivity";"srcLocalType";"srcCodeMil";"srcCodeLocInd";"srcName";"class";"type";"codeActivity";"name";"nameV";"desc";"Mhz";"activationCode";"activationDesc";"timeScheduling";"declassifiable";"seeNOTAM";"exceptSAT";"exceptSUN";"exceptHOL";"groundEstimatedHeight";"lowerMin";"lower";"lowerM";"ordinalLowerMinM";"ordinalLowerM";"upperMax";"upper";"upperM";"ordinalUpperMaxM";"ordinalUpperM";"WarningValDistVerLower";"WarningValDistVerUpper";"lowerType";"lowerValue";"lowerUnit";"lowerTypeMnm";"lowerValueMnm";"lowerUnitMnm";"upperType";"upperValue";"upperUnit";"lowerTypeMax";"lowerValueMax";"lowerUnitMax";"use4cfd";
"Airspace Zone";"False";"True";"True";"True";"True";;;;;;;;"True";"FRANCE";;;"32511250";"LFBZ9.2";"D";"TMA";;;;;"BIARRITZ 9.2";"D";"TMA";;"BIARRITZ 9.2";"TMA BIARRITZ 9.2";"PYRENEES APP outside BIARRITZ APP SKED.";;"H24";;;;;;;;;;"4500FT AMSL";"1371";;;;"FL145";"4419";;;;;"ALT";"4500";"FT";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";"FRANCE";;;"17781954";"LFBZ7";"D";"TMA";;;;;"BIARRITZ 7";"D";"TMA";;"BIARRITZ 7";"TMA BIARRITZ 7";"Only when LF-R 40 B is inactive. Extension possible for all scheduled commercial flights, medical flights and those which have been granted a prior authorization. Activation known on BIARRITZ APP or on ATIS.";;"HX";"0530-2200 (SUM: -1HR).";;"True";;;;;;;"4500FT AMSL";"1371";;;;"FL065";"1981";;;;;"ALT";"4500";"FT";;;;"STD";"065";"FL";;;;;
"Airspace Zone";"False";"True";"True";"True";"True";;;;;;;;"True";"FRANCE";;;"32511031";"LFBZ9.1";"D";"TMA";;;;;"BIARRITZ 9.1";"D";"TMA";;"BIARRITZ 9.1";"TMA BIARRITZ 9.1";"PYRENEES APP outside BIARRITZ APP SKED.";;"H24";;;;;;;;;;"3000FT AMSL";"914";;;;"FL145";"4419";;;;;"ALT";"3000";"FT";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";"FRANCE";;;"1560911";"LFBZ3";"D";"TMA";;;;;"BIARRITZ 3";"D";"TMA";;"BIARRITZ 3";"TMA BIARRITZ 3";"Only when LF-R 40 B is inactive. Extension possible for all scheduled commercial flights, medical flights and those which have been granted a prior authorisation. Activation known on BIARRITZ APP or on ATIS.";;"HX";"0530-2200 (SUM: -1HR).";;"True";;;;;;;"2500FT AMSL";"762";;;;"FL065";"1981";;;;;"ALT";"2500";"FT";;;;"STD";"065";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";"FRANCE";;;"32511286";"LFBH2.2";"D";"TMA";;;;;"LA ROCHELLE 2.2";"D";"TMA";;"LA ROCHELLE 2.2";"TMA LA ROCHELLE 2.2";"Only when LF-R 49 A1, LF-R 49 L1 and LF-R 49 H1 are inactive. Activation known on LA ROCHELLE APP.";;"HX";;;"True";;;;;;;"3000FT AMSL";"914";;;;"FL115";"3505";;;;;"ALT";"3000";"FT";;;;"STD";"115";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32513220";"LFR1";"";"R";;;;;"1";"R";"R";;"1";"R 1";"Administrator: Bureau OPS BFMC (Base des Fusiliers Marins et des Commandos). GAT/OAT: avoidance mandatory. Simultaneous activity with LF R207 LANESTER and LF R286 SAINT MICHEL. Activity known on LORIENT TWR.";;;;;;;;;;;;"SFC";"0";;;;"300FT AMSL";"91";;;;;"HEI";"0";"FT";;;;"ALT";"300";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32513460";"LFR336B";"";"R";;;;;"336 B";"R";"R";;"336 B";"R 336 B";"Administrator: 1er Régiment parachutiste d'infanterie de marine: 05 59 50 52 15. CAG/CAM mandatory avoidance. Actual activity known on: BIARRITZ INFO BIARRITZ TWR.";;;;;;;;;;;;"2000FT AMSL";"609";;;;"3000FT AMSL";"914";;;;;"ALT";"2000";"FT";;;;"ALT";"3000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32513659";"LFR337";"";"R";;;;;"337";"R";"R";;"337";"R 337";"Administrator: 1er Régiment parachutiste d'infanterie de marine: 05 59 50 52 15. CAG/CAM mandatory avoidance. Actual activity known on: BIARRITZ INFO BIARRITZ TWR.";;;;;;;;;;;;"SFC";"0";;;;"2000FT AMSL";"609";;;;;"HEI";"0";"FT";;;;"ALT";"2000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"26372276";"LFR207";"";"R";;;;;"207";"R";"R";;"207";"R 207";"Administrator: Bureau OPS BFMC (Base des Fusiliers Marins et des Commandos). GAT/OAT: avoidance mandatory. Activity known on LORIENT TWR.";;"HX";"Possible activation: MON-FRI except HOL: H24.";;;;"True";"True";"True";;;"SFC";"0";;;;"300FT AMSL";"91";;;;;"HEI";"0";"FT";;;;"ALT";"300";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"26372360";"LFR286";"";"R";;;;;"286";"R";"R";;"286";"R 286";"Administrator: Bureau OPS BFMC (Base des Fusiliers Marins et des Commandos). GAT/OAT: avoidance mandatory. Activity known on LORIENT TWR.";;"HX";"Possible activation: MON-FRI except HOL: H24.";;;;"True";"True";"True";;;"SFC";"0";;;;"300FT AMSL";"91";;;;;"HEI";"0";"FT";;;;"ALT";"300";"FT";;;;;
"Airspace Zone";"False";"False";"False";"False";"False";;;;;"True";;;;;;;"32513274";"LFD12GA";"";"D";;;;;"12 GLOBALE A";"Q";"Q";;"12 GLOBALE A";"Q 12 GLOBALE A";"Administrator: ATLANTIQUE CCMAR. Activity known on BREST ACC.";;;;;;;;;;;;"FL195";"5943";;;;"FL275";"8382";;;;;"STD";"195";"FL";;;;"STD";"275";"FL";;;;;
"Airspace Zone";"False";"False";"False";"False";"False";;;;;"True";;;;;;;"23812836";"LFD14E";"";"D";;;;;"14 E";"Q";"Q";;"14 E";"Q 14 E";"Administrator: CCMAR Atlantique IFR: entry guaranteed, follow BREST ACC instructions. Only if LF-D 14 A and LF-D 15A both active.";;"HX";"Possible activation H24";;;;;;;;;"FL195";"5943";;;;"FL275";"8382";;;;;"STD";"195";"FL";;;;"STD";"275";"FL";;;;;
"Airspace Zone";"False";"False";"False";"False";"False";;;;;"True";;;;;;;"32513292";"LFD12NA";"";"D";;;;;"12 NORD A";"Q";"Q";;"12 NORD A";"Q 12 NORD A";"Administrator: ATLANTIQUE CCMAR. Activity known on BREST ACC.";;;;;;;;;;;;"FL195";"5943";;;;"FL275";"8382";;;;;"STD";"195";"FL";;;;"STD";"275";"FL";;;;;
"Airspace Zone";"False";"False";"False";"False";"False";;;;;"True";;;;;;;"32513308";"LFD12SA";"";"D";;;;;"12 SUD A";"Q";"Q";;"12 SUD A";"Q 12 SUD A";"Administrator: ATLANTIQUE CCMAR. Activity known on BREST ACC.";;;;;;;;;;;;"FL195";"5943";;;;"FL275";"8382";;;;;"STD";"195";"FL";;;;"STD";"275";"FL";;;;;
"Airspace Zone";"False";"False";"False";"False";"False";;;;;"True";;;;;;;"32513333";"LFD14A";"";"D";;;;;"14 A";"Q";"Q";;"14 A";"Q 14 A";"Administrator: ATLANTIQUE CCMAR. Activity known on BREST ACC.";;;;;;;;;;;;"FL195";"5943";;;;"FL275";"8382";;;;;"STD";"195";"FL";;;;"STD";"275";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1565785";"LFR50";"";"R";;;;;"50";"R";"R";;"50";"R 50";"Administrator: 21ème RIMA, HELPDESK - TEL: 04 94 17 85 56, cellule tir - TEL: 04 94 17 86 20 / 86 64. IFR/VFR/OAT: avoidance mandatory during activity. Activity known on: - NICE INFO 120.850 MHz - LE LUC APP 122.2 MHz (if LF-R 95 active).";;"TIMSH";"Possible activation daily: - 0500-2300 - except SUN and HOL SUM: - 1HR";{"1": ["UTCW(01/01->31/12)", "SAT(05:00->23:00)"], "2": ["UTCW(01/01->31/12)", "WD(05:00->23:00)"]};;;;"True";"True";;;"SFC";"0";;;;"3500FT AMSL";"1066";;;;;"HEI";"0";"FT";;;;"ALT";"3500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32512251";"LFV1011TOW";"";"D-OTHER";;"TRPLA";;;"1011";"Q";"TRPLA";"GLIDER";"Treuil/Tow 1011";"TRPLA Treuil/Tow 1011 (GLIDER) Upper(1680FT AMSL-700FT AGL)";"Gliders winching. Non-marked cable. Winch-car marked with flashing lights. User's information on A/A 123.500 MHz.";;;;;;;;;;;;"SFC";"0";;;"700FT AGL";"1680FT AMSL";"512";"213";;;;"HEI";"0";"FT";;;;"ALT";"1680";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32411706";"NWV302MOD";"";"D-OTHER";;"AER";;;"302";"Q";"AER";;"302";"AER 302";;;"HJ";"WED, SAT, SUN: Daytime only";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"170FT AGL";"51";;"51";;;"HEI";"0";"FT";;;;"HEI";"170";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511820";"LFV8348MOD";"";"D-OTHER";;"AER";;;"8348";"Q";"AER";;"8348";"AER 8348 Upper(1800FT AMSL-500FT AGL)";"Radio controlled model flying.";;"HO";"0800-SS SUM-1HR";;;;;;;;;"SFC";"0";;;"500FT AGL";"1800FT AMSL";"548";"152";;;;"HEI";"0";"FT";;;;"ALT";"1800";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511788";"LFV8137MOD";"";"D-OTHER";;"AER";;;"8137";"Q";"AER";;"8137";"AER 8137 Upper(1700FT AMSL-500FT AGL)";"Radio controlled model flying (slope flight).";;"HX";"SAT SUN and HOL: SR-SS";;;;;;;;;"SFC";"0";;;"500FT AGL";"1700FT AMSL";"518";"152";;;;"HEI";"0";"FT";;;;"ALT";"1700";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511769";"LFV8136MOD";"";"D-OTHER";;"AER";;;"8136";"Q";"AER";;"8136";"AER 8136 Upper(1500FT AMSL-500FT AGL)";"Radio-controlled model flying (slope flight).";;"HO";"SUM 0700-1800 WIN 0800-SS+30 Outside LF-R45 N3 Luxembourg activation.";;;;;;;;;"SFC";"0";;;"500FT AGL";"1500FT AMSL";"457";"152";;;;"HEI";"0";"FT";;;;"ALT";"1500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1606139";"LF8315";"";"D-OTHER";;"AER";;;"8315";"Q";"AER";;"8315";"AER 8315 Upper(1000FT AMSL-800FT AGL)";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;;;"SFC";"0";;;"800FT AGL";"1000FT AMSL";"304";"243";;;;"HEI";"0";"FT";;;;"ALT";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511776";"LFV8355MOD";"";"D-OTHER";;"AER";;;"8355";"Q";"AER";;"8355";"AER 8355 Upper(800FT AMSL-500FT AGL)";"radio controlled model flying.";;"HJ";"SR-SS";;;;;;;;;"SFC";"0";;;"500FT AGL";"800FT AMSL";"243";"152";;;;"HEI";"0";"FT";;;;"ALT";"800";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511803";"LFV8138MOD";"";"D-OTHER";;"AER";;;"8138";"Q";"AER";;"8138";"AER 8138 Upper(2100FT AMSL-1000FT AGL)";"Radio controlled model flying MON-FRI except HOL: upper level limited to 500ft ASFC (1600 ft AMSL).";;"HJ";"SR-SS";;;;"True";"True";"True";;;"SFC";"0";;;"1000FT AGL";"2100FT AMSL";"640";"304";;;;"HEI";"0";"FT";;;;"ALT";"2100";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25092968";"LF8115";"";"D-OTHER";;"AER";;;"8115";"Q";"AER";;"8115";"AER 8115 Upper(2200FT AMSL-1000FT AGL)";"Radio controlled model flying.";;"HJ";"SR-SS";;;;;;;;;"SFC";"0";;;"1000FT AGL";"2200FT AMSL";"670";"304";;;;"HEI";"0";"FT";;;;"ALT";"2200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511538";"LFV9009MOD";"";"D-OTHER";;"AER";;;"9009";"Q";"AER";;"9009";"AER 9009";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511518";"LFV9008MOD";"";"D-OTHER";;"AER";;;"9008";"Q";"AER";;"9008";"AER 9008";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1606111";"LFV8323MOD";"";"D-OTHER";;"AER";;;"8323-1";"Q";"AER";;"8323-1";"AER 8323-1 Upper(1400FT AMSL-1000FT AGL)";"Radio controlled model flying as per protocol.";;"HJ";"SR-SS";;;;;;;;;"SFC";"0";;;"1000FT AGL";"1400FT AMSL";"426";"304";;;;"HEI";"0";"FT";;;;"ALT";"1400";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1606137";"LF8314";"";"D-OTHER";;"AER";;;"8314-1";"Q";"AER";;"8314-1";"AER 8314-1 Upper(630FT AMSL-500FT AGL)";"Radio controlled model flying.";;"HJ";"SR-SS";;;;;;;;;"SFC";"0";;;"500FT AGL";"630FT AMSL";"192";"152";;;;"HEI";"0";"FT";;;;"ALT";"630";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511744";"LFV8553MOD";"";"D-OTHER";;"AER";;;"8553-5";"Q";"AER";;"8553-5";"AER 8553-5";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1613186";"LF8360";"";"D-OTHER";;"AER";;;"8360";"Q";"AER";;"8360";"AER 8360 Upper(1550FT AMSL-1300FT AGL)";"Radio controlled model flying as per protocol.";;"HJ";"SR-SS";;;;;;;;;"SFC";"0";;;"1300FT AGL";"1550FT AMSL";"472";"396";;;;"HEI";"0";"FT";;;;"ALT";"1550";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511689";"LFV8551MOD";"";"D-OTHER";;"AER";;;"8551";"Q";"AER";;"8551";"AER 8551";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511416";"LFV9004MOD";"";"D-OTHER";;"AER";;;"9004-2";"Q";"AER";;"9004-2";"AER 9004-2";"Radio controlled model flying (hydroplane).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511666";"LFV8550MOD";"";"D-OTHER";;"AER";;;"8550";"Q";"AER";;"8550";"AER 8550";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511654";"LFV9006MOD";"";"D-OTHER";;"AER";;;"9006-3";"Q";"AER";;"9006-3";"AER 9006-3";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511620";"LFV9006MOD";"";"D-OTHER";;"AER";;;"9006-1";"Q";"AER";;"9006-1";"AER 9006-1";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511410";"LFV9004MOD";"";"D-OTHER";;"AER";;;"9004-1";"Q";"AER";;"9004-1";"AER 9004-1";"Radio controlled model flying.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511422";"LFV8613MOD";"";"D-OTHER";;"AER";;;"8613";"Q";"AER";;"8613";"AER 8613";"Radio controlled model flying.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511544";"LFV9012MOD";"";"D-OTHER";;"AER";;;"9012";"Q";"AER";;"9012";"AER 9012";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511634";"LFV9006MOD";"";"D-OTHER";;"AER";;;"9006-2";"Q";"AER";;"9006-2";"AER 9006-2";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511474";"LFV8970MOD";"";"D-OTHER";;"AER";;;"8970";"Q";"AER";;"8970";"AER 8970 Upper(1250FT AMSL-1000FT AGL)";"Radio controlled model flying (planes and gliders with a large wingspan).";;"HJ";"SR-SS";;;;;;;;;"SFC";"0";;;"1000FT AGL";"1250FT AMSL";"381";"304";;;;"HEI";"0";"FT";;;;"ALT";"1250";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511449";"LF8323MOD";"";"D-OTHER";;"AER";;;"8323-2";"Q";"AER";;"8323-2";"AER 8323-2";"Radio controlled model flying as per protocol.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"330FT AGL";"100";;"100";;;"HEI";"0";"FT";;;;"HEI";"330";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511399";"LFV8996MOD";"";"D-OTHER";;"AER";;;"8996";"Q";"AER";;"8996";"AER 8996 Upper(1350FT AMSL-1000FT AGL)";"Radio controlled model flying.";;"HJ";"MAR - OCT: SR-SS";;;;;;;;;"SFC";"0";;;"1000FT AGL";"1350FT AMSL";"411";"304";;;;"HEI";"0";"FT";;;;"ALT";"1350";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"27270942";"LFV8943MOD";"";"D-OTHER";;"AER";;;"8943";"Q";"AER";;"8943";"AER 8943";"Radio controlled model flying.";;"HX";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511751";"LFV8554MOD";"";"D-OTHER";;"AER";;;"8554";"Q";"AER";;"8554";"AER 8554";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511731";"LFV8553MOD";"";"D-OTHER";;"AER";;;"8553-3";"Q";"AER";;"8553-3";"AER 8553-3";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511738";"LFV8553MOD";"";"D-OTHER";;"AER";;;"8553-4";"Q";"AER";;"8553-4";"AER 8553-4";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511724";"LFV8553MOD";"";"D-OTHER";;"AER";;;"8553-2";"Q";"AER";;"8553-2";"AER 8553-2";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511711";"LFV8314MOD";"";"D-OTHER";;"AER";;;"8314-2";"Q";"AER";;"8314-2";"AER 8314-2";"Radio-controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511718";"LFV8553MOD";"";"D-OTHER";;"AER";;;"8553-1";"Q";"AER";;"8553-1";"AER 8553-1";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"200FT AGL";"60";;"60";;;"HEI";"0";"FT";;;;"HEI";"200";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32511705";"LFV8641MOD";"";"D-OTHER";;"AER";;;"8641";"Q";"AER";;"8641";"AER 8641";"Radio controlled model flying.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32512263";"LF9419";"";"D-OTHER";;"AER";;;"9419";"Q";"AER";;"9419";"AER 9419";"Radio controlled model flying as per protocol.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1565151";"LF9172";"";"D-OTHER";;"AER";;;"9172";"Q";"AER";;"9172";"AER 9172 Upper(1700FT AMSL-1000FT AGL)";"Upper limit: 500ft except on SAT, SUN and HOL. Radio controlled large wingpan gliders activity.";;"HJ";"SR-SS";;;;;;;;;"SFC";"0";;;"1000FT AGL";"1700FT AMSL";"518";"304";;;;"HEI";"0";"FT";;;;"ALT";"1700";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562231";"LF9420";"";"D-OTHER";;"AER";;;"9420";"Q";"AER";;"9420";"AER 9420 (SeeNotam)";"Radio controlled model flying as per protocol. Upper limit raised up to 1000ft ASFC announced by NOTAM.";;"HJ";"SR-SS";;;"True";;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1561991";"LF9130";"";"D-OTHER";;"AER";;;"9130";"Q";"AER";;"9130";"AER 9130 Upper(1420FT AMSL-1000FT AGL)";"Radio controlled model flying.";;"HJ";"SR-SS";;;;;;;;;"SFC";"0";;;"1000FT AGL";"1420FT AMSL";"432";"304";;;;"HEI";"0";"FT";;;;"ALT";"1420";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32512235";"LF9412";"";"D-OTHER";;"AER";;;"9412";"Q";"AER";;"9412";"AER 9412";"Radio controlled model flying as per protocol.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32512219";"LF9421";"";"D-OTHER";;"AER";;;"9421";"Q";"AER";;"9421";"AER 9421";"Radio controlled model flying.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32512226";"LF9413";"";"D-OTHER";;"AER";;;"9413";"Q";"AER";;"9413";"AER 9413";"Radio controlled model flying.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"32512212";"LFV9422MOD";"";"D-OTHER";;"AER";;;"9422";"Q";"AER";;"9422";"AER 9422";"Radio controlled model flying.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
